Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Splott,51.48450702100007,-3.154613827999981,Joe's,51.49625762496662,-3.1648710951714856,Ice Cream Shop
Splott,51.48450702100007,-3.154613827999981,Waterloo Gardens Teahouse,51.49471182380305,-3.155643749007415,Tea Room
Splott,51.48450702100007,-3.154613827999981,200 Degrees Coffee,51.48285843912552,-3.1730499590063452,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Anna Loka,51.4940841818271,-3.1645324999819446,Vegetarian / Vegan Restaurant
Splott,51.48450702100007,-3.154613827999981,Wahaca,51.4781912487234,-3.174909204299159,Mexican Restaurant
Splott,51.48450702100007,-3.154613827999981,Penylan Pantry,51.496034950610735,-3.1588353918266883,Deli / Bodega
Splott,51.48450702100007,-3.154613827999981,New Theatre,51.48362177455631,-3.175363262201873,Theater
Splott,51.48450702100007,-3.154613827999981,Uncommon Ground Coffee Co.,51.4782969038629,-3.177394454441354,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Barker Tea House,51.48072052999126,-3.1795608073433996,Tea Room
Splott,51.48450702100007,-3.154613827999981,The New York Deli,51.48086574310308,-3.1792264507250425,Deli / Bodega
Splott,51.48450702100007,-3.154613827999981,Dead Canary,51.48021617786888,-3.1731602085393416,Speakeasy
Splott,51.48450702100007,-3.154613827999981,Porter's Cardiff,51.478157320894304,-3.1720823004689187,Bar
Splott,51.48450702100007,-3.154613827999981,Second Cup Coffee Company,51.48249751641699,-3.1737374063306403,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,St David's Dewi Sant,51.479429057968204,-3.1755653032692215,Shopping Mall
Splott,51.48450702100007,-3.154613827999981,BrewDog Cardiff,51.47869658693462,-3.179405676894419,Beer Bar
Splott,51.48450702100007,-3.154613827999981,The Plan,51.47893009976177,-3.1770934268742046,Café
Splott,51.48450702100007,-3.154613827999981,Cardiff Castle / Castell Caerdydd (Cardiff Castle),51.48149247892303,-3.180797859888176,Castle
Splott,51.48450702100007,-3.154613827999981,Brü,51.47935696836528,-3.173070258101855,Café
Splott,51.48450702100007,-3.154613827999981,Miller & Carter,51.47968713420882,-3.176286005600363,Steakhouse
Splott,51.48450702100007,-3.154613827999981,Starbucks,51.480057,-3.175744,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Tiny Rebel,51.47980363563191,-3.181222207315461,Pub
Splott,51.48450702100007,-3.154613827999981,Paperchase,51.47899986908671,-3.17460362302662,Stationery Store
Splott,51.48450702100007,-3.154613827999981,Flying Tiger,51.48103835834348,-3.1755078400303263,Gift Shop
Splott,51.48450702100007,-3.154613827999981,The Hayes,51.4782490045774,-3.17558149330293,Plaza
Splott,51.48450702100007,-3.154613827999981,Garlands Eatery and Coffee House,51.48132658415686,-3.179413392638791,Café
Splott,51.48450702100007,-3.154613827999981,Cosy Club,51.479615113880975,-3.176106582091488,Restaurant
Splott,51.48450702100007,-3.154613827999981,Bute Park,51.483868378135085,-3.1853485107421875,Park
Splott,51.48450702100007,-3.154613827999981,Waterstones,51.47978112166855,-3.1771078985515326,Bookstore
Splott,51.48450702100007,-3.154613827999981,Principality Stadium,51.478603838167615,-3.1823905798208054,Rugby Stadium
Splott,51.48450702100007,-3.154613827999981,The City Arms,51.47988371343068,-3.1809275355169646,Pub
Splott,51.48450702100007,-3.154613827999981,Clwb Ifor Bach,51.480449967559764,-3.1813968762017604,Music Venue
Splott,51.48450702100007,-3.154613827999981,Madame Fromage,51.48058622529026,-3.1808692006351347,Cheese Shop
Splott,51.48450702100007,-3.154613827999981,Fabulous Welshcakes,51.48070717279241,-3.1806494102420118,Pastry Shop
Splott,51.48450702100007,-3.154613827999981,The Potted Pig,51.48072767970324,-3.180194955867398,Restaurant
Splott,51.48450702100007,-3.154613827999981,Waterloo Gardens Park,51.49444182054541,-3.1565473482510145,Park
Splott,51.48450702100007,-3.154613827999981,Starbucks,51.4815709532681,-3.1787902806552197,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Rules Of Play,51.480688192656864,-3.1809711972118073,Hobby Shop
Splott,51.48450702100007,-3.154613827999981,The Flora,51.494079153125824,-3.1816747551059037,Pub
Splott,51.48450702100007,-3.154613827999981,Pettigrew Tea Rooms,51.481361126033555,-3.184664553005504,Tea Room
Splott,51.48450702100007,-3.154613827999981,Barkers Coffee,51.480491576131435,-3.1806697629437104,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Wales Millennium Centre,51.46477420557251,-3.1641003011962527,Theater
Splott,51.48450702100007,-3.154613827999981,Boulders,51.493139950983654,-3.1415510976074743,Rock Climbing Spot
Splott,51.48450702100007,-3.154613827999981,Riverside Farmers Market,51.47721312326487,-3.1837991071538303,Farmers Market
Splott,51.48450702100007,-3.154613827999981,Casanova,51.47987991394425,-3.1808067130850652,Italian Restaurant
Splott,51.48450702100007,-3.154613827999981,Bar 44,51.479876747855464,-3.1814509379996885,Tapas Restaurant
Splott,51.48450702100007,-3.154613827999981,The Secret Garden Cafe,51.487193974566416,-3.1883984764787265,Café
Splott,51.48450702100007,-3.154613827999981,Caffè Nero,51.483007623867785,-3.1716950370338544,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Mermaid Quay,51.463165389189605,-3.1652906109114802,Shopping Plaza
Splott,51.48450702100007,-3.154613827999981,John Lewis & Partners,51.4777304,-3.1739273,Department Store
Splott,51.48450702100007,-3.154613827999981,TeamSport Cardiff,51.47085073263809,-3.177537885882464,Go Kart Track
Splott,51.48450702100007,-3.154613827999981,Miller & Carter,51.468275048218324,-3.159345271151111,Steakhouse
Splott,51.48450702100007,-3.154613827999981,Saray Restaurant,51.49021024953883,-3.1697155321312196,Turkish Restaurant
Splott,51.48450702100007,-3.154613827999981,Roath Recreational Park,51.49708780021925,-3.164704665250762,Park
Splott,51.48450702100007,-3.154613827999981,Cathays Park,51.486747438293875,-3.1802053997612756,Park
Splott,51.48450702100007,-3.154613827999981,Starbucks,51.497845,-3.140892,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Roath Park,51.50477249702768,-3.1746158106053946,Park
Splott,51.48450702100007,-3.154613827999981,Sophia Gardens,51.483597258377,-3.189491186562454,Garden
Splott,51.48450702100007,-3.154613827999981,Bill's Restaurant,51.46292349330739,-3.1663717363577284,English Restaurant
Splott,51.48450702100007,-3.154613827999981,Dragon CrossFit,51.47097565331974,-3.1767709966383957,Gym
Splott,51.48450702100007,-3.154613827999981,The Deck Coffee House and Cakery,51.46427207655429,-3.170636900947667,Café
Splott,51.48450702100007,-3.154613827999981,Côte Brasserie,51.46388914236723,-3.164331463342937,French Restaurant
Splott,51.48450702100007,-3.154613827999981,Caffè Nero,51.48140786571449,-3.1799543622653,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,TGI Fridays,51.49339595593284,-3.1444351869350062,American Restaurant
Splott,51.48450702100007,-3.154613827999981,St. David's Hotel & Spa,51.460487,-3.1672718,Hotel
Splott,51.48450702100007,-3.154613827999981,Quantum Coffee Roasters,51.464598209284226,-3.165830213174008,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Costa Coffee,51.49305088794798,-3.144574988867281,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Torchwood Hub,51.464512355006754,-3.16440396564183,Monument / Landmark
Splott,51.48450702100007,-3.154613827999981,TK Maxx,51.479501127196656,-3.1765694563296156,Clothing Store
Splott,51.48450702100007,-3.154613827999981,Vegetarian Food Studio,51.47137788577659,-3.1839622066618003,Vegetarian / Vegan Restaurant
Splott,51.48450702100007,-3.154613827999981,Pets at Home,51.49643056574023,-3.1435360297539106,Pet Store
Splott,51.48450702100007,-3.154613827999981,Nata & Co.,51.464346404053984,-3.1658344846733595,Bakery
Splott,51.48450702100007,-3.154613827999981,The Pierhead,51.46350091779508,-3.1636695345160666,History Museum
Splott,51.48450702100007,-3.154613827999981,Yakitori #1,51.46339711129415,-3.1654457652784895,Japanese Restaurant
Splott,51.48450702100007,-3.154613827999981,The Range,51.49481274233543,-3.1399247301701814,Furniture / Home Store
Splott,51.48450702100007,-3.154613827999981,Techniquest,51.46273054449384,-3.1681240786050524,Science Museum
Splott,51.48450702100007,-3.154613827999981,Face11,51.4943669220181,-3.1820200554835827,Bar
Splott,51.48450702100007,-3.154613827999981,Kimchi,51.481547858221624,-3.1962761234554824,Korean Restaurant
Splott,51.48450702100007,-3.154613827999981,wagamama,51.46363449343056,-3.1646406674938135,Asian Restaurant
Splott,51.48450702100007,-3.154613827999981,Demiro's,51.46360351861197,-3.1642918427343854,Mediterranean Restaurant
Splott,51.48450702100007,-3.154613827999981,Depot,51.471274,-3.178654,Event Space
Splott,51.48450702100007,-3.154613827999981,Pearl Of The Orient,51.46389665104896,-3.1643294596166087,Chinese Restaurant
Splott,51.48450702100007,-3.154613827999981,Cadwaladers Cafe,51.46684144864417,-3.1638050079345703,Ice Cream Shop
Splott,51.48450702100007,-3.154613827999981,Coffi Co Lounge,51.46287801135035,-3.165345896703819,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,Las Iguanas,51.4631774732123,-3.164917155307123,Latin American Restaurant
Splott,51.48450702100007,-3.154613827999981,The Waterguard,51.46226698669739,-3.1616497736395255,Pub
Splott,51.48450702100007,-3.154613827999981,The Gym,51.49565779127931,-3.14228473247749,Gym / Fitness Center
Splott,51.48450702100007,-3.154613827999981,BBC Cymru Wales Drama Studios,51.46206776091754,-3.1570497539070894,Building
Splott,51.48450702100007,-3.154613827999981,Moksh,51.46393,-3.1654406,Indian Restaurant
Splott,51.48450702100007,-3.154613827999981,Nando's,51.46329988,-3.16467604,Portuguese Restaurant
Splott,51.48450702100007,-3.154613827999981,The Mount Stuart (Wetherspoon),51.46264682356993,-3.166199304954197,Pub
Splott,51.48450702100007,-3.154613827999981,Cadwaladers Cafe,51.46298101974119,-3.1648518378393597,Café
Splott,51.48450702100007,-3.154613827999981,One,51.46426235407763,-3.163996590230879,Bar
Splott,51.48450702100007,-3.154613827999981,Costa Coffee,51.46316543096327,-3.1658309242982123,Coffee Shop
Splott,51.48450702100007,-3.154613827999981,JRC Global Buffet,51.4642919919724,-3.1658846861506196,Asian Restaurant
Splott,51.48450702100007,-3.154613827999981,The Glee Club,51.4635771550799,-3.165696254506958,Comedy Club
Treharris,51.66403900000006,-3.3041707789999464,Co-op Food,51.64719107817519,-3.2906399370075357,Grocery Store
Treharris,51.66403900000006,-3.3041707789999464,Llechwen Hall Hotel,51.64106098386809,-3.3084115953207522,Hotel
Treharris,51.66403900000006,-3.3041707789999464,Quakers Yard Railway Station (QYD),51.66049557110112,-3.3229172798298263,Train Station
Treharris,51.66403900000006,-3.3041707789999464,Abercynon Sports Center,51.65026467577687,-3.329746103924186,Gym / Fitness Center
Treharris,51.66403900000006,-3.3041707789999464,Abercynon Town Centre,51.64685854795728,-3.3253211803928715,Shopping Plaza
Bargoed,51.69117892000003,-3.2295716699999275,Morrisons Bargoed,51.688128407351925,-3.228486478328705,Supermarket
Bargoed,51.69117892000003,-3.2295716699999275,Bargoed Railway Station (BGD),51.69257786654704,-3.229788058454717,Train Station
Bargoed,51.69117892000003,-3.2295716699999275,Planet Fitness,51.68306868200776,-3.2161534914339125,Gym / Fitness Center
Bargoed,51.69117892000003,-3.2295716699999275,River Walk,51.674036296079194,-3.226317327728681,Trail
Bargoed,51.69117892000003,-3.2295716699999275,One Stop,51.70467735633994,-3.2051600582838002,Convenience Store
Bargoed,51.69117892000003,-3.2295716699999275,Brithdir Railway Station (BHD),51.7124561563346,-3.228292752026064,Train Station
Holyhead,53.312820497000075,-4.6328243349999525,Boathouse Hotel Holyhead,53.31669192437463,-4.6448352238509525,Hotel
Holyhead,53.312820497000075,-4.6328243349999525,The Standing Stones,53.299464,-4.621173,Gastropub
Holyhead,53.312820497000075,-4.6328243349999525,Co-op Food,53.31002213020221,-4.6330036867416675,Grocery Store
Holyhead,53.312820497000075,-4.6328243349999525,The George Hotel,53.3107088,-4.6331803,Pub
Holyhead,53.312820497000075,-4.6328243349999525,Lidl,53.30678798152361,-4.629342555999756,Supermarket
Holyhead,53.312820497000075,-4.6328243349999525,B&M Store,53.3023883335254,-4.616100686131858,Discount Store
Holyhead,53.312820497000075,-4.6328243349999525,KFC,53.3012406,-4.616487,Fast Food Restaurant
Holyhead,53.312820497000075,-4.6328243349999525,New Look,53.300008019042714,-4.617857336997986,Clothing Store
Holyhead,53.312820497000075,-4.6328243349999525,Travelodge,53.30556560190148,-4.632374751563432,Hotel
Holyhead,53.312820497000075,-4.6328243349999525,Morrisons Holyhead,53.29885778530312,-4.619285408216307,Supermarket
Holyhead,53.312820497000075,-4.6328243349999525,Pumpkin Cafe,53.30879348413114,-4.629658563633634,Coffee Shop
Holyhead,53.312820497000075,-4.6328243349999525,Holyhead Ferry Terminal,53.30898976678902,-4.628680492216818,Harbor / Marina
Holyhead,53.312820497000075,-4.6328243349999525,Asda,53.3031284,-4.6290004,Supermarket
Holyhead,53.312820497000075,-4.6328243349999525,Holyhead Docks,53.30781369769331,-4.631295204162598,Pier
Holyhead,53.312820497000075,-4.6328243349999525,HSS Jonathan Swift,53.31416939281905,-4.622954018466439,Boat or Ferry
Holyhead,53.312820497000075,-4.6328243349999525,Ulysses,53.31874707960792,-4.619815815471646,Boat or Ferry
Holyhead,53.312820497000075,-4.6328243349999525,Tesco,53.3010752284571,-4.620318209740049,Supermarket
Holyhead,53.312820497000075,-4.6328243349999525,Holyhead Leisure Centre,53.29555450563749,-4.629224264044917,Gym Pool
Newtown,52.515109779000056,-3.3150292429999695,The Black Boy (Wetherspoon),52.51648732333402,-3.315770135153725,Pub
Newtown,52.515109779000056,-3.3150292429999695,Lidl,52.5103166307348,-3.31875113597962,Supermarket
Newtown,52.515109779000056,-3.3150292429999695,Costa Coffee,52.514973,-3.315255,Coffee Shop
Newtown,52.515109779000056,-3.3150292429999695,Morrisons Newtown,52.516943943250936,-3.298983330225272,Supermarket
Newtown,52.515109779000056,-3.3150292429999695,Parkers Cafe Bar,52.51509788023097,-3.314995765686035,Café
Newtown,52.515109779000056,-3.3150292429999695,KFC,52.51370835,-3.30924191,Fast Food Restaurant
Newtown,52.515109779000056,-3.3150292429999695,Argos,52.5157000677245,-3.3169711057408424,Warehouse Store
Newtown,52.515109779000056,-3.3150292429999695,McDonald's,52.51426,-3.30959,Fast Food Restaurant
Newtown,52.515109779000056,-3.3150292429999695,Newtown (Powys) Railway Station (NWT),52.512442539217226,-3.3112683509677754,Train Station
Newtown,52.515109779000056,-3.3150292429999695,Tesco,52.5144298,-3.3057041,Supermarket
Newtown,52.515109779000056,-3.3150292429999695,Maldwyn Leisure Centre,52.50592809923307,-3.324767411898779,Gym / Fitness Center
Mountain Ash,51.684123406000026,-3.3784630009999432,Mountain Ash Railway Station (MTA),51.68161942825156,-3.3763154460868066,Train Station
Mountain Ash,51.684123406000026,-3.3784630009999432,Mountain Ash Railway Station,51.681574185787625,-3.37638276902103,Platform
Mountain Ash,51.684123406000026,-3.3784630009999432,Fernhill Railway Station (FER),51.686625886962105,-3.395918446489137,Train Station
Mountain Ash,51.684123406000026,-3.3784630009999432,Penrhiwceiber Railway Station (PER),51.670259292628515,-3.360271765594255,Train Station
Mountain Ash,51.684123406000026,-3.3784630009999432,Elite Plumbing & Gas,51.6948179,-3.3445348,Construction & Landscaping
Mountain Ash,51.684123406000026,-3.3784630009999432,Merthyr Vale Railway Station (MEV),51.686751386270025,-3.337034716143804,Train Station
Cil-y-coed,51.591785608000066,-2.7505903489999355,Caldicot Castle,51.59264228212898,-2.74233341217041,Castle
Cil-y-coed,51.591785608000066,-2.7505903489999355,The Haywain,51.594238,-2.755504,Pub
Cil-y-coed,51.591785608000066,-2.7505903489999355,Co-op Food,51.5882689825042,-2.7597784247265666,Grocery Store
Cil-y-coed,51.591785608000066,-2.7505903489999355,Asda,51.5902048,-2.7502159,Supermarket
Cil-y-coed,51.591785608000066,-2.7505903489999355,Waitrose & Partners,51.590250265623865,-2.7525416803565577,Supermarket
Cil-y-coed,51.591785608000066,-2.7505903489999355,Bargain Booze,51.5910372,-2.7518982,Liquor Store
Cil-y-coed,51.591785608000066,-2.7505903489999355,Caldicot Leisure Centre,51.5881128151042,-2.7492766067664194,Gym / Fitness Center
Cil-y-coed,51.591785608000066,-2.7505903489999355,Caldicot Railway Station (CDT),51.58450169473782,-2.759876980365946,Train Station
Cil-y-coed,51.591785608000066,-2.7505903489999355,Dewstow Gardens & Hidden Grottoes,51.596441,-2.770595,Garden
Cil-y-coed,51.591785608000066,-2.7505903489999355,Dewstow Golf Club,51.60120271851857,-2.767441126762113,Golf Course
Cil-y-coed,51.591785608000066,-2.7505903489999355,Coach And Horses Inn,51.60734459801184,-2.762496451359483,Pub
Cil-y-coed,51.591785608000066,-2.7505903489999355,River Severn,51.581119267160126,-2.773142645589016,River
Cil-y-coed,51.591785608000066,-2.7505903489999355,Platform 1,51.58429962107552,-2.777163262265862,Platform
Cil-y-coed,51.591785608000066,-2.7505903489999355,Second Severn Crossing Tolls,51.58093588697471,-2.7837292554809063,Toll Booth
Cil-y-coed,51.591785608000066,-2.7505903489999355,Severn Tunnel Junction Railway Station (STJ),51.58435912437751,-2.77713147772409,Train Station
Bryn Pydew,53.29839973000003,-3.7844307009999625,The Queens Head,53.30711515643236,-3.7762019016556088,Gastropub
Bryn Pydew,53.29839973000003,-3.7844307009999625,Providero,53.283938935709116,-3.805191113161967,Coffee Shop
Bryn Pydew,53.29839973000003,-3.7844307009999625,Enoch's Fish & Chip Shop,53.2840411901052,-3.805448590458631,Fish & Chips Shop
Bryn Pydew,53.29839973000003,-3.7844307009999625,Cragside Inn,53.32299767768969,-3.7858422843894735,Restaurant
Bryn Pydew,53.29839973000003,-3.7844307009999625,RSPB Conwy,53.27949450692301,-3.8056369919573916,Nature Preserve
Bryn Pydew,53.29839973000003,-3.7844307009999625,Hickory's Smokehouse,53.308558602972305,-3.751983284961498,BBQ Joint
Bryn Pydew,53.29839973000003,-3.7844307009999625,Castle View Pub,53.29030963741188,-3.822461586816033,Pub
Bryn Pydew,53.29839973000003,-3.7844307009999625,Welsh Mountain Zoo,53.29411244230989,-3.747739782354384,Zoo
Bryn Pydew,53.29839973000003,-3.7844307009999625,Cineworld,53.28217528997856,-3.808526898720762,Movie Theater
Bryn Pydew,53.29839973000003,-3.7844307009999625,Pizza Hut,53.281709222093006,-3.808192280465846,Pizza Place
Bryn Pydew,53.29839973000003,-3.7844307009999625,Lidl,53.2854966475324,-3.81498182864632,Discount Store
Bryn Pydew,53.29839973000003,-3.7844307009999625,Co-op Food,53.28397928755156,-3.80439669999999,Grocery Store
Bryn Pydew,53.29839973000003,-3.7844307009999625,Co-op Food,53.31787596319596,-3.775389767880162,Grocery Store
Bryn Pydew,53.29839973000003,-3.7844307009999625,Premier Inn Llandudno (Glan-Conwy),53.279549186227825,-3.7892674477462833,Hotel
Bryn Pydew,53.29839973000003,-3.7844307009999625,Premier Inn Llandudno North (Little Orme) hotel,53.3228398,-3.7856186,Hotel
Bryn Pydew,53.29839973000003,-3.7844307009999625,Llandudno Junction Railway Station (LLJ),53.28421250072497,-3.8092335753135704,Train Station
Bryn Pydew,53.29839973000003,-3.7844307009999625,Asda,53.284386,-3.811258,Supermarket
Bryn Pydew,53.29839973000003,-3.7844307009999625,McDonald's,53.2830475,-3.80884292,Fast Food Restaurant
Bryn Pydew,53.29839973000003,-3.7844307009999625,The Old Station Hotel,53.284870233478905,-3.8099169731140137,Pub
Bryn Pydew,53.29839973000003,-3.7844307009999625,Bodysgallen Hall,53.296710965858324,-3.802580025350273,Hotel
Bryn Pydew,53.29839973000003,-3.7844307009999625,Marl Woods,53.293251876598354,-3.8040886617133123,Trail
Bryn Pydew,53.29839973000003,-3.7844307009999625,KFC,53.28248412407305,-3.8139724731445312,Fast Food Restaurant
Bryn Pydew,53.29839973000003,-3.7844307009999625,Booker,53.28091836466173,-3.7960501297976235,Warehouse Store
Bryn Pydew,53.29839973000003,-3.7844307009999625,Tesco,53.2832263,-3.8129346,Supermarket
Bryn Pydew,53.29839973000003,-3.7844307009999625,Rhos Promenade,53.309940954165626,-3.758131251013458,Beach
Bryn Pydew,53.29839973000003,-3.7844307009999625,KFC,53.28283294,-3.80950713,Fast Food Restaurant
Bryn Pydew,53.29839973000003,-3.7844307009999625,Bodafon Farm Park,53.318744418536554,-3.797343487363757,Farm
Bryn Pydew,53.29839973000003,-3.7844307009999625,Llandudno Junction Leisure Centre,53.282704120237,-3.810922486169001,Gym / Fitness Center
Bryn Pydew,53.29839973000003,-3.7844307009999625,Le Gatte Resturant,53.320643646261054,-3.808418940101356,Spanish Restaurant
Bryn Pydew,53.29839973000003,-3.7844307009999625,Aspire Health and Beauty,53.320599053806426,-3.8085932698135703,Spa
Bryn Pydew,53.29839973000003,-3.7844307009999625,Rhos On Sea Park,53.305953,-3.74107,Park
Llanrumney,51.51678190400003,-3.1312184469999806,Waitrose & Partners,51.5302482,-3.1379538,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,Starbucks,51.497845,-3.140892,Coffee Shop
Llanrumney,51.51678190400003,-3.1312184469999806,Penylan Pantry,51.496034950610735,-3.1588353918266883,Deli / Bodega
Llanrumney,51.51678190400003,-3.1312184469999806,Waterloo Gardens Teahouse,51.49471182380305,-3.155643749007415,Tea Room
Llanrumney,51.51678190400003,-3.1312184469999806,Eastern Leisure Centre,51.51260617441995,-3.1296608586773176,Gym / Fitness Center
Llanrumney,51.51678190400003,-3.1312184469999806,Boulders,51.493139950983654,-3.1415510976074743,Rock Climbing Spot
Llanrumney,51.51678190400003,-3.1312184469999806,Cardiff Audi,51.54184128699786,-3.132718406216019,Auto Garage
Llanrumney,51.51678190400003,-3.1312184469999806,PureGym,51.53667667820038,-3.1283004726012873,Gym / Fitness Center
Llanrumney,51.51678190400003,-3.1312184469999806,Pets at Home,51.49643056574023,-3.1435360297539106,Pet Store
Llanrumney,51.51678190400003,-3.1312184469999806,Lidl,51.5290972829681,-3.13686039769327,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,The Range,51.49481274233543,-3.1399247301701814,Furniture / Home Store
Llanrumney,51.51678190400003,-3.1312184469999806,Aldi,51.53065476193933,-3.1511586783550607,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,The Discovery,51.51479822333375,-3.1692890332456063,Gastropub
Llanrumney,51.51678190400003,-3.1312184469999806,TGI Fridays,51.49339595593284,-3.1444351869350062,American Restaurant
Llanrumney,51.51678190400003,-3.1312184469999806,Costa Coffee,51.49305088794798,-3.144574988867281,Coffee Shop
Llanrumney,51.51678190400003,-3.1312184469999806,B&M Store,51.5229302,-3.1397071,Discount Store
Llanrumney,51.51678190400003,-3.1312184469999806,The Gym,51.49565779127931,-3.14228473247749,Gym / Fitness Center
Llanrumney,51.51678190400003,-3.1312184469999806,The Monkstone Inn,51.5128835,-3.1242766,Pub
Llanrumney,51.51678190400003,-3.1312184469999806,Subway,51.50911181788187,-3.1319826067378926,Sandwich Place
Llanrumney,51.51678190400003,-3.1312184469999806,Dunelm,51.49219132,-3.14571859,Furniture / Home Store
Llanrumney,51.51678190400003,-3.1312184469999806,Sainsbury's Local,51.508515908971496,-3.133089001537901,Grocery Store
Llanrumney,51.51678190400003,-3.1312184469999806,Fintans Fish & Chip Co.,51.523188830000386,-3.1392230424566048,Fish & Chips Shop
Llanrumney,51.51678190400003,-3.1312184469999806,TK Maxx,51.492643,-3.145688,Clothing Store
Llanrumney,51.51678190400003,-3.1312184469999806,Park Inn by Radisson Cardiff North,51.5085581,-3.147108,Hotel
Llanrumney,51.51678190400003,-3.1312184469999806,Morrisons Cardiff Newport Rd,51.50002314358344,-3.141903618590481,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,Domino's Pizza,51.50688157262577,-3.1320073061114297,Pizza Place
Llanrumney,51.51678190400003,-3.1312184469999806,Travelodge,51.514995880795226,-3.1441463900772955,Hotel
Llanrumney,51.51678190400003,-3.1312184469999806,Premier Inn Cardiff North,51.5269575,-3.1348038,Hotel
Llanrumney,51.51678190400003,-3.1312184469999806,The Coed-Y-Gores (Harvester),51.515071726994144,-3.1440942401528007,English Restaurant
Llanrumney,51.51678190400003,-3.1312184469999806,Pentwyn Leisure Centre,51.521226037822224,-3.144855603107804,Gym / Fitness Center
Llanrumney,51.51678190400003,-3.1312184469999806,Tesco Express,51.52169875435312,-3.119825952414978,Grocery Store
Llanrumney,51.51678190400003,-3.1312184469999806,DW Fitness First,51.49244597634694,-3.1353165427046212,Gym / Fitness Center
Llanrumney,51.51678190400003,-3.1312184469999806,B&M Store,51.4941768,-3.145735,Discount Store
Llanrumney,51.51678190400003,-3.1312184469999806,Home Bargains,51.49918521,-3.1385082,Discount Store
Llanrumney,51.51678190400003,-3.1312184469999806,wilko,51.4949884,-3.1479205,Furniture / Home Store
Llanrumney,51.51678190400003,-3.1312184469999806,Lidl,51.4962198945069,-3.14478097689873,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,Costa Coffee,51.535026134135634,-3.1282458188784954,Coffee Shop
Llanrumney,51.51678190400003,-3.1312184469999806,What!,51.49862794175195,-3.1413631574739846,Furniture / Home Store
Llanrumney,51.51678190400003,-3.1312184469999806,Boots,51.52422069831664,-3.092323603045354,Pharmacy
Llanrumney,51.51678190400003,-3.1312184469999806,Iceland,51.49288440906785,-3.1455152509420135,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,B&Q,51.5374903283339,-3.129455605078979,Hardware Store
Llanrumney,51.51678190400003,-3.1312184469999806,M&S Foodhall,51.4991893,-3.13850386,Grocery Store
Llanrumney,51.51678190400003,-3.1312184469999806,Argos,51.491796998373275,-3.14679397733637,Warehouse Store
Llanrumney,51.51678190400003,-3.1312184469999806,Greggs,51.5208477,-3.1201571,Bakery
Llanrumney,51.51678190400003,-3.1312184469999806,Ibis Cardiff Gate,51.539945711037774,-3.1302454576721175,Hotel
Llanrumney,51.51678190400003,-3.1312184469999806,Cardiff Garden Centre,51.53214891418171,-3.0967788964491145,Garden Center
Llanrumney,51.51678190400003,-3.1312184469999806,Spar,51.517025014544465,-3.110508974205004,Convenience Store
Llanrumney,51.51678190400003,-3.1312184469999806,GO Outdoors,51.497217,-3.140005,Outdoor Supply Store
Llanrumney,51.51678190400003,-3.1312184469999806,Waitrose & Partners,51.53902611251431,-3.129574101668178,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,The Fox & Hounds,51.52391534146471,-3.112870077587615,Restaurant
Llanrumney,51.51678190400003,-3.1312184469999806,FedEx UK,51.503739,-3.114495,Shipping Store
Llanrumney,51.51678190400003,-3.1312184469999806,WHSmith,51.538999331023135,-3.1295026336036926,Stationery Store
Llanrumney,51.51678190400003,-3.1312184469999806,Sainsbury's,51.4954154,-3.1475682,Supermarket
Llanrumney,51.51678190400003,-3.1312184469999806,martins newsagents,51.5248693313051,-3.102712601820345,Convenience Store
Llanrumney,51.51678190400003,-3.1312184469999806,Burger King,51.53903769662828,-3.1295447796696862,Fast Food Restaurant
Llanrumney,51.51678190400003,-3.1312184469999806,Harveys,51.53653856395957,-3.1303247114324084,Furniture / Home Store
Llanrumney,51.51678190400003,-3.1312184469999806,DFS,51.53664547398284,-3.13044310305435,Furniture / Home Store
Llanrumney,51.51678190400003,-3.1312184469999806,Currys PC World Featuring Carphone Warehouse,51.49734275657992,-3.143042775550839,Electronics Store
Llanrumney,51.51678190400003,-3.1312184469999806,ScS,51.53710685310938,-3.131850577741791,Furniture / Home Store
Llanrumney,51.51678190400003,-3.1312184469999806,Cardiff Golf Club,51.52540844942583,-3.161836913429666,Golf Course
Llanrumney,51.51678190400003,-3.1312184469999806,KFC,51.496225,-3.1421749,Fast Food Restaurant
